grid number,Direction,Expansions,Time [ms]
0,s -> t,82,47
0,t -> s,22,9
0,XMM,55,40
0,s -> t,27,10
0,t -> s,24,8
0,XMM,62,48
0,s -> t,71,46
0,t -> s,22,9
0,XMM,49,49
0,s -> t,200,92
0,t -> s,200,106
0,XMM,124,69
0,s -> t,32,16
0,t -> s,44,38
0,XMM,41,41
0,s -> t,82,52
0,t -> s,22,10
0,XMM,55,50
0,s -> t,141,67
0,t -> s,140,68
0,XMM,77,48
0,s -> t,123,54
0,t -> s,123,55
0,XMM,89,57
0,s -> t,52,31
0,t -> s,61,36
0,XMM,44,32
0,s -> t,39,26
0,t -> s,39,26
0,XMM,44,38
